id,brand_id,category,retailer_id,region,date_start,date_end,note_type,note_text,org_id
462,28,Personal Care,1,North America,2025-11-02,2025-11-02,competitive_pressure,Spring Skin and competitor Cloud Essentials both ran promos at FreshMart the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
463,80,Confectionery,1,North America,2025-12-14,2025-12-14,competitive_pressure,Nomad Candy Co and competitor Meadow Treats both ran promos at FreshMart the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
464,105,Baby Care,181,SEA - Indonesia,2025-12-07,2025-12-07,competitive_pressure,Silver Baby Essentials and competitor Spring Tiny Care both ran promos at FreshMart (Indonesia) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
465,34,Packaged Foods,143,SEA - Malaysia,2025-11-02,2025-11-02,competitive_pressure,Bold Kitchen and competitor Blue Kitchen both ran promos at MetroBazaar (Malaysia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
466,80,Confectionery,66,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Nomad Candy Co and competitor Fresh Treats both ran promos at MetroBazaar (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
467,17,Sparkling Water,36,India - Metro,2025-11-02,2025-11-02,competitive_pressure,Nomad Bubbles and competitor Golden Fizz both ran promos at FreshMart (Metro) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
468,95,Breakfast & Cereal,112,Gulf - Saudi,2025-11-16,2025-11-16,competitive_pressure,Cloud Mornings and competitor Coastal Mornings both ran promos at FreshMart (Saudi) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
469,46,Beverages,113,Gulf - Saudi,2025-11-23,2025-11-23,competitive_pressure,Fresh Refresh and competitor Cloud Sip both ran promos at MetroBazaar (Saudi) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
470,42,Packaged Foods,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Urban Kitchen and competitor Coastal Table both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
471,70,Dairy,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Vivid Milk Co and competitor Royal Farms both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
472,17,Sparkling Water,36,India - Metro,2025-12-07,2025-12-07,competitive_pressure,Nomad Bubbles and competitor Heritage Springs both ran promos at FreshMart (Metro) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
473,91,Breakfast & Cereal,143,SEA - Malaysia,2025-11-02,2025-11-02,competitive_pressure,Coastal Cereal Co and competitor Fresh Cereal Co both ran promos at MetroBazaar (Malaysia) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
474,58,Home Care,181,SEA - Indonesia,2025-11-16,2025-11-16,competitive_pressure,Coastal Clean and competitor Blue Shine both ran promos at FreshMart (Indonesia) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
475,106,Baby Care,66,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Vivid Little Ones and competitor Crunch Baby Co both ran promos at MetroBazaar (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
476,52,Beverages,128,Gulf - Qatar,2025-12-14,2025-12-14,competitive_pressure,Spring Sip and competitor Cloud Sip both ran promos at MetroBazaar (Qatar) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
477,91,Breakfast & Cereal,112,Gulf - Saudi,2025-11-02,2025-11-02,competitive_pressure,Coastal Cereal Co and competitor Coastal Mornings both ran promos at FreshMart (Saudi) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
478,70,Dairy,113,Gulf - Saudi,2025-11-30,2025-11-30,competitive_pressure,Vivid Milk Co and competitor Urban Creamery both ran promos at MetroBazaar (Saudi) the week of 2025-11-30 — any lift reading for either brand that week should account for the overlapping activity.,1
479,26,Personal Care,65,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Prime Care and competitor Cloud Glow both ran promos at FreshMart (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
480,48,Beverages,127,Gulf - Qatar,2025-12-07,2025-12-07,competitive_pressure,Silver Beverages and competitor Spring Sip both ran promos at FreshMart (Qatar) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
481,102,Baby Care,65,India - Tier 2/3,2025-12-28,2025-12-28,competitive_pressure,Coastal Little Ones and competitor Coastal Baby Essentials both ran promos at FreshMart (Tier 2/3) the week of 2025-12-28 — any lift reading for either brand that week should account for the overlapping activity.,1
482,79,Confectionery,65,India - Tier 2/3,2025-12-14,2025-12-14,competitive_pressure,Coastal Candy Co and competitor Heritage Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
483,20,Sparkling Water,36,India - Metro,2025-12-21,2025-12-21,competitive_pressure,Heritage Springs and competitor Golden Fizz both ran promos at FreshMart (Metro) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
484,59,Home Care,37,India - Metro,2025-11-16,2025-11-16,competitive_pressure,Pure Shine and competitor Crunch Household both ran promos at MetroBazaar (Metro) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
485,36,Packaged Foods,65,India - Tier 2/3,2025-11-16,2025-11-16,competitive_pressure,Cloud Table and competitor Urban Kitchen both ran promos at FreshMart (Tier 2/3) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
486,64,Home Care,184,SEA - Indonesia,2025-12-21,2025-12-21,competitive_pressure,Blue Shine and competitor Golden Household both ran promos at PrimeGrocer (Indonesia) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
487,82,Confectionery,1,North America,2025-11-16,2025-11-16,competitive_pressure,Meadow Treats and competitor Pure Sweets both ran promos at FreshMart the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
488,56,Home Care,73,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Golden Shine and competitor Golden Household both ran promos at Local Trade Collective (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
489,2,Salty Snacks,112,Gulf - Saudi,2025-12-14,2025-12-14,competitive_pressure,Bold Snacks and competitor Prime Snacks both ran promos at FreshMart (Saudi) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
490,79,Confectionery,65,India - Tier 2/3,2025-11-09,2025-11-09,competitive_pressure,Coastal Candy Co and competitor Meadow Treats both ran promos at FreshMart (Tier 2/3) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
491,100,Baby Care,65,India - Tier 2/3,2025-11-23,2025-11-23,competitive_pressure,Fresh Tiny Care and competitor Silver Baby Essentials both ran promos at FreshMart (Tier 2/3) the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
492,80,Confectionery,1,North America,2025-11-23,2025-11-23,competitive_pressure,Nomad Candy Co and competitor Pure Sweets both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
493,71,Dairy,1,North America,2025-11-23,2025-11-23,competitive_pressure,Golden Farms and competitor Royal Farms both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
494,46,Beverages,113,Gulf - Saudi,2025-12-14,2025-12-14,competitive_pressure,Fresh Refresh and competitor Sunrise Refresh both ran promos at MetroBazaar (Saudi) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
495,12,Sparkling Water,36,India - Metro,2025-12-14,2025-12-14,competitive_pressure,True Water Co and competitor Golden Fizz both ran promos at FreshMart (Metro) the week of 2025-12-14 — any lift reading for either brand that week should account for the overlapping activity.,1
496,58,Home Care,90,Gulf - UAE,2025-12-21,2025-12-21,competitive_pressure,Coastal Clean and competitor True Shine both ran promos at FreshMart (UAE) the week of 2025-12-21 — any lift reading for either brand that week should account for the overlapping activity.,1
497,23,Personal Care,38,India - Metro,2025-11-16,2025-11-16,competitive_pressure,Golden Skin and competitor Golden Essentials both ran promos at GreenAisle (Metro) the week of 2025-11-16 — any lift reading for either brand that week should account for the overlapping activity.,1
498,8,Salty Snacks,65,India - Tier 2/3,2025-12-07,2025-12-07,competitive_pressure,Meadow Crisps and competitor Silver Snacks both ran promos at FreshMart (Tier 2/3) the week of 2025-12-07 — any lift reading for either brand that week should account for the overlapping activity.,1
499,35,Packaged Foods,65,India - Tier 2/3,2025-11-02,2025-11-02,competitive_pressure,Silver Table and competitor Urban Kitchen both ran promos at FreshMart (Tier 2/3) the week of 2025-11-02 — any lift reading for either brand that week should account for the overlapping activity.,1
500,15,Sparkling Water,114,Gulf - Saudi,2025-11-09,2025-11-09,competitive_pressure,Blue Springs and competitor Royal Fizz both ran promos at GreenAisle (Saudi) the week of 2025-11-09 — any lift reading for either brand that week should account for the overlapping activity.,1
501,109,Baby Care,1,North America,2025-11-23,2025-11-23,competitive_pressure,Silver Little Ones and competitor Meadow Tiny Care both ran promos at FreshMart the week of 2025-11-23 — any lift reading for either brand that week should account for the overlapping activity.,1
